"가뭄","누적강수량","가조시간","평균기온","저수량","댐"
"정상",246.3,13.9,11.6,45.76,"영천"
"정상",247.8,14,14.1,8.07,"보현산"
"정상",247.8,14,14.1,45.59,"영천"
"정상",247.8,14,15,8.04,"보현산"
"정상",247.8,14,15,45.46,"영천"
"정상",247.8,14,18,8.02,"보현산"
"정상",247.8,14,18,45.24,"영천"
"정상",247.8,14,19.6,7.99,"보현산"
"정상",247.8,14,19.6,45.07,"영천"
"정상",250.4,14.1,19.6,7.96,"보현산"
"정상",250.4,14.1,19.6,44.94,"영천"
"정상",275.7,14.1,18.6,7.98,"보현산"
"정상",275.7,14.1,18.6,44.98,"영천"
"정상",288.2,14.1,13.8,45.81,"영천"
"정상",288.2,14.1,13.8,8.1,"보현산"
"정상",288.2,14.2,16.3,8.2,"보현산"
"정상",288.2,14.2,16.3,46.64,"영천"
"정상",288.2,14.2,20.2,8.24,"보현산"
"정상",288.2,14.2,20.2,47.13,"영천"
"정상",268,14.2,15.3,8.27,"보현산"
"정상",268,14.2,15.3,47.53,"영천"
"정상",268.4,14.2,16,8.31,"보현산"
"정상",268.4,14.2,16,48.33,"영천"
"정상",268.4,14.2,19.9,8.35,"보현산"
"정상",268.4,14.2,19.9,48.87,"영천"
"정상",266.7,14.3,21.6,8.36,"보현산"
"정상",266.7,14.3,21.6,49.14,"영천"
"정상",267.7,14.3,20.5,8.36,"보현산"
"정상",267.7,14.3,20.5,49.28,"영천"
"정상",268,14.3,15.6,8.34,"보현산"
"정상",268,14.3,15.6,49.28,"영천"
"정상",268,14.3,16.7,8.31,"보현산"
"정상",268,14.3,16.7,49.23,"영천"
"정상",268,14.4,17.8,8.28,"보현산"
"정상",268,14.4,17.8,49.1,"영천"
"정상",284.6,14.4,14.8,8.26,"보현산"
"정상",284.6,14.4,14.8,49.01,"영천"
"정상",284.6,14.4,19,8.23,"보현산"
"정상",284.6,14.4,19,48.96,"영천"
"심한습윤",2012,10.6,14.9,8.15,"구천"
"심한습윤",2012,10.6,14.9,4.11,"연초"
"심한습윤",2012,10.6,16.5,8.13,"구천"
"심한습윤",2012,10.6,16.5,4.1,"연초"
"심한습윤",2012,10.5,12.8,8.1,"구천"
"심한습윤",2012,10.5,12.8,4.09,"연초"
"보통습윤",2012,10.5,8.4,8.07,"구천"
"보통습윤",2012,10.5,8.4,4.09,"연초"
"보통습윤",1948.3,10.5,9,8.05,"구천"
"보통습윤",1948.3,10.5,9,4.08,"연초"
"보통습윤",1948.3,10.5,9.3,8.02,"구천"
"보통습윤",1948.3,10.5,9.3,4.08,"연초"
"보통습윤",1948.3,10.4,11,7.99,"구천"
"보통습윤",1948.3,10.4,11,4.07,"연초"
"보통습윤",1948.3,10.4,12.1,7.97,"구천"
"보통습윤",1948.3,10.4,12.1,4.07,"연초"
"심한습윤",1948.3,10.4,13.3,7.94,"구천"
"심한습윤",1948.3,10.4,13.3,4.05,"연초"
"보통습윤",1948.3,10.3,12.8,7.92,"구천"
"보통습윤",1948.3,10.3,12.8,4.05,"연초"
"보통습윤",1928.4,10.3,15.3,7.89,"구천"
"보통습윤",1928.4,10.3,15.3,4.04,"연초"
"보통습윤",1927.5,10.3,17.2,7.86,"구천"
"보통습윤",1927.5,10.3,17.2,4.04,"연초"
"심한습윤",1927.5,10.3,19.2,7.83,"구천"
"심한습윤",1927.5,10.3,19.2,4.03,"연초"
"심한습윤",1968,10.2,19.6,7.84,"구천"
"심한습윤",1968,10.2,19.6,4.05,"연초"
"심한습윤",1966.8,10.2,11.7,7.82,"구천"
"심한습윤",1966.8,10.2,11.7,4.05,"연초"
"심한습윤",1966.8,10.2,10.5,7.8,"구천"
"심한습윤",1966.8,10.2,10.5,4.05,"연초"
"심한습윤",1968.5,10.2,11.1,7.77,"구천"
"심한습윤",1968.5,10.2,11.1,4.05,"연초"
"심한습윤",1968.5,10.1,7.7,7.75,"구천"
"심한습윤",1968.5,10.1,7.7,4.04,"연초"
"심한습윤",1968.5,10.1,7.7,7.72,"구천"
"심한습윤",1968.5,10.1,7.7,4.04,"연초"
"심한습윤",1968.5,10.1,9.4,7.69,"구천"
"심한습윤",1968.5,10.1,9.4,4.03,"연초"
"심한습윤",1968.5,10.1,9.1,7.67,"구천"
"심한습윤",1968.5,10.1,9.1,4.03,"연초"
"심한습윤",1968.5,10.1,9.5,7.64,"구천"
"심한습윤",1968.5,10.1,9.5,4.01,"연초"
"심한습윤",1968.5,10.1,5.9,7.61,"구천"
"심한습윤",1968.5,10.1,5.9,4.01,"연초"
"심한습윤",1968.5,10,5.3,7.59,"구천"
"심한습윤",1968.5,10,5.3,4,"연초"
"심한습윤",1968.5,10,5.3,7.56,"구천"
"심한습윤",1968.5,10,5.3,4,"연초"
"심한습윤",1965.6,10,5.4,7.53,"구천"
"심한습윤",1965.6,10,5.4,4,"연초"
"심한습윤",1965.4,10,6.4,7.51,"구천"
"심한습윤",1965.4,10,6.4,3.99,"연초"
"심한습윤",1965.4,10,6.7,7.48,"구천"
"심한습윤",1965.4,10,6.7,3.98,"연초"
"심한습윤",1965.4,10,4.4,7.46,"구천"
"심한습윤",1965.4,10,4.4,3.98,"연초"
"심한습윤",1965.4,9.9,4.7,7.43,"구천"
"심한습윤",1965.4,9.9,4.7,3.97,"연초"
"심한습윤",1965.4,9.9,5.2,7.4,"구천"
"심한습윤",1965.4,9.9,5.2,3.96,"연초"
"심한습윤",1965.4,9.9,6.7,7.38,"구천"
"심한습윤",1965.4,9.9,6.7,3.95,"연초"
"심한습윤",1965.4,9.9,4,7.35,"구천"
"심한습윤",1965.4,9.9,4,3.95,"연초"
"심한습윤",1965.4,9.9,3.3,7.32,"구천"
"심한습윤",1965.4,9.9,3.3,3.94,"연초"
"심한습윤",1965.4,9.9,5.5,7.3,"구천"
"심한습윤",1965.4,9.9,5.5,3.93,"연초"
"심한습윤",1965.4,9.9,7.1,7.28,"구천"
"심한습윤",1965.4,9.9,7.1,3.92,"연초"
"심한습윤",1951.3,9.9,6.2,7.25,"구천"
"심한습윤",1951.3,9.9,6.2,3.91,"연초"
"심한습윤",1944.9,9.9,6.1,3.9,"연초"
"심한습윤",1944.9,9.9,6.1,7.22,"구천"
"심한습윤",1859.8,9.8,0.2,7.2,"구천"
"심한습윤",1859.8,9.8,0.2,3.89,"연초"
"심한습윤",1838.2,9.8,-1.4,7.17,"구천"
"심한습윤",1838.2,9.8,-1.4,3.88,"연초"
"심한습윤",1838.2,9.8,-0.5,7.15,"구천"
"심한습윤",1838.2,9.8,-0.5,3.87,"연초"
"심한습윤",1838.2,9.8,0.4,7.12,"구천"
"심한습윤",1838.2,9.8,0.4,3.86,"연초"
"보통습윤",1838.2,9.8,3,7.09,"구천"
"보통습윤",1838.2,9.8,3,3.86,"연초"
"보통습윤",1775.2,9.8,1.3,7.07,"구천"
"보통습윤",1775.2,9.8,1.3,3.85,"연초"
"보통습윤",1771.1,9.8,1.8,7.04,"구천"
"보통습윤",1771.1,9.8,1.8,3.84,"연초"
"보통습윤",1771.1,9.8,1.6,7.02,"구천"
"보통습윤",1771.1,9.8,1.6,3.83,"연초"
"보통습윤",1771.1,9.8,3.1,6.99,"구천"
"보통습윤",1771.1,9.8,3.1,3.82,"연초"
"심한습윤",1771.1,9.8,4.4,6.97,"구천"
"심한습윤",1771.1,9.8,4.4,3.82,"연초"
"보통습윤",1771.1,9.8,7.1,6.94,"구천"
"보통습윤",1771.1,9.8,7.1,3.81,"연초"
"보통습윤",1713.6,9.8,3.2,3.8,"연초"
"보통습윤",1713.6,9.8,3.2,6.92,"구천"
"보통습윤",1680,9.8,3.2,6.89,"구천"
"보통습윤",1680,9.8,3.2,3.8,"연초"
"심한습윤",1685.1,9.8,5,6.87,"구천"
"심한습윤",1685.1,9.8,5,3.8,"연초"
"심한습윤",1685.1,9.8,5.8,6.85,"구천"
"심한습윤",1685.1,9.8,5.8,3.78,"연초"
"보통습윤",1689.4,9.8,6,3.77,"연초"
"보통습윤",1689.4,9.8,6,6.82,"구천"
"보통습윤",1604.1,9.9,-2.2,6.8,"구천"
"보통습윤",1604.1,9.9,-2.2,3.76,"연초"
"보통습윤",1604.1,9.9,-1.6,6.78,"구천"
"보통습윤",1604.1,9.9,-1.6,3.76,"연초"
"보통습윤",1593.2,9.9,0.7,6.75,"구천"
"보통습윤",1593.2,9.9,0.7,3.74,"연초"
"심한습윤",1593.2,9.9,1,6.73,"구천"
"심한습윤",1593.2,9.9,1,3.74,"연초"
"심한습윤",1593.2,9.9,0.5,6.7,"구천"
"심한습윤",1593.2,9.9,0.5,3.72,"연초"
"심한습윤",1583.2,9.9,1.6,6.68,"구천"
"심한습윤",1583.2,9.9,1.6,3.71,"연초"
"심한습윤",1583.2,9.9,2.3,6.65,"구천"
"심한습윤",1583.2,9.9,2.3,3.7,"연초"
"심한습윤",1583.2,9.9,-1.1,6.62,"구천"
"심한습윤",1583.2,9.9,-1.1,3.69,"연초"
"심한습윤",1581.2,9.9,-5.1,6.6,"구천"
"심한습윤",1581.2,9.9,-5.1,3.67,"연초"
"심한습윤",1581,10,-6.2,6.57,"구천"
"심한습윤",1581,10,-6.2,3.67,"연초"
"심한습윤",1581,10,-4.3,6.55,"구천"
"심한습윤",1581,10,-4.3,3.67,"연초"
"보통습윤",1577.7,10,-2.3,6.52,"구천"
"보통습윤",1577.7,10,-2.3,3.65,"연초"
"보통습윤",1412,10,0.3,6.5,"구천"
"보통습윤",1412,10,0.3,3.64,"연초"
"보통습윤",1412,10,1,6.47,"구천"
"보통습윤",1412,10,1,3.62,"연초"
"보통습윤",1354.6,10,7.2,6.45,"구천"
"보통습윤",1354.6,10,7.2,3.6,"연초"
"보통습윤",1193,10.1,7.1,6.42,"구천"
"보통습윤",1193,10.1,7.1,3.59,"연초"
"보통습윤",1189.1,10.1,10.1,6.4,"구천"
"보통습윤",1189.1,10.1,10.1,3.58,"연초"
"보통습윤",1188.7,10.1,5.5,6.37,"구천"
"보통습윤",1188.7,10.1,5.5,3.56,"연초"
"보통습윤",1188.7,10.1,-0.6,6.34,"구천"
"보통습윤",1188.7,10.1,-0.6,3.55,"연초"
"보통습윤",1188.7,10.1,2.1,3.53,"연초"
"보통습윤",1188.7,10.1,2.1,6.32,"구천"
"보통습윤",1188.7,10.2,-0.2,6.29,"구천"
"보통습윤",1188.7,10.2,-0.2,3.53,"연초"
"보통습윤",1173,10.2,2.2,6.27,"구천"
"보통습윤",1173,10.2,2.2,3.51,"연초"
"보통습윤",1172,10.2,6,6.25,"구천"
"보통습윤",1172,10.2,6,3.51,"연초"
"보통습윤",1169,10.2,8.8,6.22,"구천"
"보통습윤",1169,10.2,8.8,3.5,"연초"
"정상",1156.6,10.3,10.6,6.2,"구천"
"정상",1156.6,10.3,10.6,3.48,"연초"
"정상",1054.5,10.3,9.8,6.18,"구천"
"정상",1054.5,10.3,9.8,3.47,"연초"
"정상",1042.9,10.3,9.6,6.16,"구천"
"정상",1042.9,10.3,9.6,3.46,"연초"
"정상",1058.4,10.3,6.4,6.15,"구천"
"정상",1058.4,10.3,6.4,3.46,"연초"
"정상",1058.4,10.4,5.9,6.13,"구천"
"정상",1058.4,10.4,5.9,3.45,"연초"
"정상",998.8,10.4,3.7,6.11,"구천"
"정상",998.8,10.4,3.7,3.44,"연초"
"정상",964.4,10.4,-1.2,6.08,"구천"
"정상",964.4,10.4,-1.2,3.44,"연초"
"정상",953.3,10.4,3.7,6.06,"구천"
"정상",953.3,10.4,3.7,3.43,"연초"
"정상",942.6,10.5,6.3,6.04,"구천"
"정상",942.6,10.5,6.3,3.42,"연초"
"보통습윤",993.1,10.5,10.2,6.05,"구천"
"보통습윤",993.1,10.5,10.2,3.44,"연초"
"보통습윤",993.1,10.5,2.5,6.05,"구천"
"보통습윤",993.1,10.5,2.5,3.43,"연초"
"보통습윤",993.1,10.6,0.6,6.03,"구천"
"보통습윤",993.1,10.6,0.6,3.43,"연초"
"보통습윤",993.1,10.6,4.7,6.01,"구천"
"보통습윤",993.1,10.6,4.7,3.42,"연초"
"보통습윤",993.1,10.6,4.2,5.99,"구천"
"보통습윤",993.1,10.6,4.2,3.4,"연초"
"보통습윤",993.1,10.7,8.5,5.97,"구천"
"보통습윤",993.1,10.7,8.5,3.39,"연초"
"보통습윤",992.3,10.7,9.4,5.95,"구천"
"보통습윤",992.3,10.7,9.4,3.38,"연초"
"정상",962.7,10.7,3.5,5.92,"구천"
"정상",962.7,10.7,3.5,3.37,"연초"
"정상",763.4,10.7,1.8,5.9,"구천"
"정상",763.4,10.7,1.8,3.36,"연초"
"정상",737,10.8,4.6,5.88,"구천"
"정상",737,10.8,4.6,3.35,"연초"
"정상",692,10.8,6.7,5.85,"구천"
"정상",692,10.8,6.7,3.34,"연초"
"정상",649.2,10.8,8.6,5.83,"구천"
"정상",649.2,10.8,8.6,3.32,"연초"
"정상",620,10.9,9.8,5.81,"구천"
"정상",620,10.9,9.8,3.31,"연초"
"정상",636.8,10.9,9.7,5.79,"구천"
"정상",636.8,10.9,9.7,3.31,"연초"
"정상",636.8,10.9,7.6,3.3,"연초"
"정상",636.8,10.9,7.6,5.78,"구천"
"정상",636.8,11,2.4,5.76,"구천"
"정상",636.8,11,2.4,3.29,"연초"
"정상",636.8,11,-2.3,5.74,"구천"
"정상",636.8,11,-2.3,3.27,"연초"
"정상",636.8,11.1,-1,5.72,"구천"
"정상",636.8,11.1,-1,3.26,"연초"
"정상",636.8,11.1,4.6,5.7,"구천"
"정상",636.8,11.1,4.6,3.25,"연초"
"정상",636.8,11.1,12.2,5.68,"구천"
"정상",636.8,11.1,12.2,3.24,"연초"
"정상",636.8,11.2,14.6,5.66,"구천"
"정상",636.8,11.2,14.6,3.23,"연초"
"정상",636.8,11.2,14.9,5.64,"구천"
"정상",636.8,11.2,14.9,3.21,"연초"
"정상",636.8,11.2,7.3,5.62,"구천"
"정상",636.8,11.2,7.3,3.2,"연초"
"정상",635.4,11.3,6.5,5.6,"구천"
"정상",635.4,11.3,6.5,3.19,"연초"
"정상",640.4,11.3,7.1,5.58,"구천"
"정상",640.4,11.3,7.1,3.19,"연초"
"정상",649.1,11.3,9.4,5.57,"구천"
"정상",649.1,11.3,9.4,3.18,"연초"
"정상",649.1,11.4,8.1,3.17,"연초"
"정상",649.1,11.4,8.1,5.55,"구천"
"정상",596.2,11.4,9.9,5.53,"구천"
"정상",596.2,11.4,9.9,3.16,"연초"
"정상",636.3,11.4,12.2,5.54,"구천"
"정상",636.3,11.4,12.2,3.18,"연초"
"정상",649.6,11.5,6,5.65,"구천"
"정상",649.6,11.5,6,3.26,"연초"
"정상",571.9,11.5,5.4,3.26,"연초"
"정상",571.9,11.5,5.4,5.68,"구천"
"정상",492.6,11.6,7.1,5.69,"구천"
"정상",492.6,11.6,7.1,3.27,"연초"
"정상",496,11.6,11.2,5.69,"구천"
"정상",496,11.6,11.2,3.27,"연초"
"정상",464.5,11.6,8.1,5.69,"구천"
"정상",464.5,11.6,8.1,3.27,"연초"
"약한가뭄",447,11.7,6.8,3.27,"연초"
"약한가뭄",447,11.7,6.8,5.69,"구천"
"약한가뭄",273.9,11.7,7.9,5.68,"구천"
"약한가뭄",273.9,11.7,7.9,3.25,"연초"
"약한가뭄",273.9,11.7,9,5.66,"구천"
"약한가뭄",273.9,11.7,9,3.25,"연초"
"약한가뭄",273.9,11.8,10.3,5.65,"구천"
"약한가뭄",273.9,11.8,10.3,3.24,"연초"
"약한가뭄",274,11.8,10.2,5.63,"구천"
"약한가뭄",274,11.8,10.2,3.23,"연초"
"정상",301.1,11.8,9.5,5.65,"구천"
"정상",301.1,11.8,9.5,3.25,"연초"
"정상",300.3,11.9,10,5.67,"구천"
"정상",300.3,11.9,10,3.27,"연초"
"정상",300.3,11.9,10.2,5.68,"구천"
"정상",300.3,11.9,10.2,3.27,"연초"
"정상",300.4,11.9,11.8,5.68,"구천"
"정상",300.4,11.9,11.8,3.27,"연초"
"정상",307,12,15.1,5.69,"구천"
"정상",307,12,15.1,3.27,"연초"
"정상",306.8,12,11,5.68,"구천"
"정상",306.8,12,11,3.27,"연초"
"정상",299.1,12.1,11.4,5.67,"구천"
"정상",299.1,12.1,11.4,3.26,"연초"
"정상",296.9,12.1,12,5.66,"구천"
"정상",296.9,12.1,12,3.25,"연초"
"정상",309.9,12.1,9.8,5.66,"구천"
"정상",309.9,12.1,9.8,3.25,"연초"
"정상",309.9,12.2,9.9,5.65,"구천"
"정상",309.9,12.2,9.9,3.24,"연초"
"정상",309.9,12.2,8,5.64,"구천"
"정상",309.9,12.2,8,3.23,"연초"
"정상",309.9,12.3,10.5,5.63,"구천"
"정상",309.9,12.3,10.5,3.22,"연초"
"정상",309.9,12.3,12.8,5.62,"구천"
"정상",309.9,12.3,12.8,3.21,"연초"
"정상",309.9,12.3,13.8,5.61,"구천"
"정상",309.9,12.3,13.8,3.2,"연초"
"정상",309.9,12.4,14.3,5.6,"구천"
"정상",309.9,12.4,14.3,3.19,"연초"
"정상",352.7,12.4,14.3,5.61,"구천"
"정상",352.7,12.4,14.3,3.19,"연초"
"정상",377,12.4,15.5,5.91,"구천"
"정상",377,12.4,15.5,3.26,"연초"
"정상",377,12.5,14.3,5.98,"구천"
"정상",377,12.5,14.3,3.27,"연초"
"정상",377,12.5,13.4,6.01,"구천"
"정상",377,12.5,13.4,3.27,"연초"
"정상",377,12.5,13.3,6.02,"구천"
"정상",377,12.5,13.3,3.27,"연초"
"정상",377,12.6,14.6,6.02,"구천"
"정상",377,12.6,14.6,3.26,"연초"
"정상",377,12.6,16.2,6.01,"구천"
"정상",377,12.6,16.2,3.25,"연초"
"정상",441.4,12.6,16.3,6.04,"구천"
"정상",441.4,12.6,16.3,3.29,"연초"
"정상",456.6,12.7,11.7,6.15,"구천"
"정상",456.6,12.7,11.7,3.44,"연초"
"정상",456.6,12.7,10.8,6.22,"구천"
"정상",456.6,12.7,10.8,3.48,"연초"
"정상",456.6,12.8,11.8,6.25,"구천"
"정상",456.6,12.8,11.8,3.5,"연초"
"정상",456.6,12.8,14.4,6.27,"구천"
"정상",456.6,12.8,14.4,3.5,"연초"
"정상",456.6,12.8,13.6,6.27,"구천"
"정상",456.6,12.8,13.6,3.5,"연초"
"정상",456.6,12.9,11.6,6.27,"구천"
"정상",456.6,12.9,11.6,3.5,"연초"
"정상",456.6,12.9,10.7,6.27,"구천"
"정상",456.6,12.9,10.7,3.49,"연초"
"정상",456.6,12.9,12.7,6.25,"구천"
"정상",456.6,12.9,12.7,3.48,"연초"
"정상",495.3,13,14,6.27,"구천"
"정상",495.3,13,14,3.48,"연초"
"정상",510.3,13,15.6,6.38,"구천"
"정상",510.3,13,15.6,3.52,"연초"
"정상",510.3,13,10.6,6.43,"구천"
"정상",510.3,13,10.6,3.53,"연초"
"정상",510.3,13.1,10.8,6.45,"구천"
"정상",510.3,13.1,10.8,3.53,"연초"
"정상",510.3,13.1,13.8,6.46,"구천"
"정상",510.3,13.1,13.8,3.53,"연초"
"정상",509.9,13.1,14.1,6.46,"구천"
"정상",509.9,13.1,14.1,3.52,"연초"
"정상",509.9,13.2,11.4,6.46,"구천"
"정상",509.9,13.2,11.4,3.52,"연초"
"정상",509.9,13.2,13.5,6.45,"구천"
"정상",509.9,13.2,13.5,3.51,"연초"
"정상",509.9,13.2,16.5,6.44,"구천"
"정상",509.9,13.2,16.5,3.5,"연초"
"정상",509.9,13.3,17.6,6.43,"구천"
"정상",509.9,13.3,17.6,3.48,"연초"
"정상",496.2,13.3,18.8,6.4,"구천"
"정상",496.2,13.3,18.8,3.47,"연초"
"정상",478.4,13.3,17.3,6.38,"구천"
"정상",478.4,13.3,17.3,3.46,"연초"
"정상",478.4,13.4,15.6,6.37,"구천"
"정상",478.4,13.4,15.6,3.45,"연초"
"정상",478.4,13.4,14.5,6.34,"구천"
"정상",478.4,13.4,14.5,3.43,"연초"
"정상",478.4,13.4,13.4,6.32,"구천"
"정상",478.4,13.4,13.4,3.42,"연초"
"정상",478.4,13.5,14.9,6.31,"구천"
"정상",478.4,13.5,14.9,3.41,"연초"
"정상",478.4,13.5,17.5,6.28,"구천"
"정상",478.4,13.5,17.5,3.39,"연초"
"정상",478.4,13.5,16.7,6.26,"구천"
"정상",478.4,13.5,16.7,3.38,"연초"
"정상",483.3,13.6,16.7,6.24,"구천"
"정상",483.3,13.6,16.7,3.36,"연초"
"정상",499.2,13.6,11.5,6.23,"구천"
"정상",499.2,13.6,11.5,3.36,"연초"
"정상",499.1,13.6,13.7,6.21,"구천"
"정상",499.1,13.6,13.7,3.35,"연초"
"정상",494.9,13.7,14.6,6.18,"구천"
"정상",494.9,13.7,14.6,3.32,"연초"
"정상",536.2,13.7,17.2,6.2,"구천"
"정상",536.2,13.7,17.2,3.31,"연초"
"정상",540,13.7,18,6.27,"구천"
"정상",540,13.7,18,3.31,"연초"
"정상",540,13.8,15.7,6.28,"구천"
"정상",540,13.8,15.7,3.28,"연초"
"정상",540,13.8,17.6,6.28,"구천"
"정상",540,13.8,17.6,3.26,"연초"
"정상",540,13.8,16.5,6.26,"구천"
"정상",540,13.8,16.5,3.23,"연초"
"정상",540,13.8,17.7,6.25,"구천"
"정상",540,13.8,17.7,3.2,"연초"
"정상",540,13.9,16.8,6.23,"구천"
"정상",540,13.9,16.8,3.17,"연초"
"정상",540,13.9,16.8,6.21,"구천"
"정상",540,13.9,16.8,3.14,"연초"
"정상",540,13.9,18.6,6.19,"구천"
"정상",540,13.9,18.6,3.11,"연초"
"정상",540,13.9,19.7,6.17,"구천"
"정상",540,13.9,19.7,3.08,"연초"
"정상",540,14,19.9,6.15,"구천"
"정상",540,14,19.9,3.05,"연초"
"정상",574,14,19.3,6.16,"구천"
"정상",574,14,19.3,3.05,"연초"
"정상",638.5,14,20.8,6.45,"구천"
"정상",638.5,14,20.8,3.09,"연초"
"정상",638.4,14,16.2,3.1,"연초"
"정상",638.4,14,16.2,6.63,"구천"
"정상",639.5,14.1,16.5,6.69,"구천"
"정상",639.5,14.1,16.5,3.1,"연초"
"정상",875.6,12.1,18.5,68.62,"밀양"
"정상",875.6,12,21.4,68.66,"밀양"
"정상",875.6,12,21.8,68.62,"밀양"
"정상",877.6,12,23,68.53,"밀양"
"정상",877.6,11.9,24.7,68.41,"밀양"
"정상",875.6,11.9,23.4,68.29,"밀양"
"정상",880.2,11.9,22.1,68.17,"밀양"
"정상",1009.7,11.8,21.4,72.44,"밀양"
"정상",1022.5,11.8,23.4,69.17,"밀양"
"정상",1022.5,11.7,22.2,68.57,"밀양"
"정상",1022.5,11.7,22,68.92,"밀양"
"정상",1022.5,11.7,18,69.02,"밀양"
"정상",1027.8,11.6,16,69.02,"밀양"
"정상",1027.8,11.6,16.7,68.98,"밀양"
"정상",1027.8,11.6,13.8,68.86,"밀양"
"정상",1016.6,11.5,15.2,68.78,"밀양"
"정상",1009.7,11.5,19.3,68.72,"밀양"
"정상",1009.7,11.5,20,68.66,"밀양"
"정상",1008.4,11.4,16.6,68.57,"밀양"
"정상",1008.4,11.4,15.7,68.49,"밀양"
"정상",1008.3,11.3,15,68.39,"밀양"
"정상",1008.3,11.3,13,68.29,"밀양"
"정상",1008.3,11.3,13.7,68.19,"밀양"
"정상",1019.8,11.2,14.9,68.15,"밀양"
"정상",1020.4,11.2,17,68.13,"밀양"
"정상",1020.4,11.2,15.3,68.07,"밀양"
"약한가뭄",474.4,9.8,-1.4,270.79,"합천"
"약한가뭄",474.2,9.8,-0.2,269.49,"합천"
"약한가뭄",470.7,9.8,-1.3,268.32,"합천"
"약한가뭄",455.2,9.8,0.3,267.04,"합천"
"약한가뭄",449.2,9.9,1.9,265.88,"합천"
"약한가뭄",449.1,9.9,-1.4,264.6,"합천"
"약한가뭄",430.1,9.9,-1.8,263.33,"합천"
"약한가뭄",428.6,9.9,2,262.31,"합천"
"약한가뭄",412.2,9.9,0.4,261.05,"합천"
"약한가뭄",412.7,9.9,-2.5,259.79,"합천"
"약한가뭄",412.2,9.9,-7.1,258.79,"합천"
"약한가뭄",411.7,10,-7.4,257.54,"합천"
"정상",411.7,10,-4.2,256.18,"합천"
"정상",411.7,10,-2,254.82,"합천"
"정상",403.2,10,3,253.71,"합천"
"정상",399.2,10,2.4,252.73,"합천"
"정상",405.6,10.1,4.2,251.75,"합천"
"정상",402.1,10.1,3.8,250.9,"합천"
"정상",401.1,10.1,0.4,249.81,"합천"
"정상",401.1,10.1,-0.5,248.84,"합천"
"정상",401.1,10.2,0.7,247.75,"합천"
"정상",401.2,10.2,4.1,246.67,"합천"
"정상",401.2,10.2,-3.6,245.59,"합천"
"정상",401.2,10.2,-8,244.64,"합천"
"정상",394.2,10.3,-7.4,243.45,"합천"
"정상",388.2,10.3,-7.6,242.15,"합천"
"정상",388.2,10.3,-6.1,240.97,"합천"
"정상",388.2,10.3,-0.3,239.8,"합천"
"정상",388.2,10.4,-4.8,238.63,"합천"
"정상",384.7,10.4,-5.1,237.47,"합천"
"정상",384.5,10.4,-1.5,236.2,"합천"
"정상",380.5,10.5,-2.3,235.39,"합천"
"정상",380.5,10.5,-3.6,234.47,"합천"
"정상",380.5,10.5,-3.5,233.55,"합천"
"정상",380.5,10.6,-5.9,232.75,"합천"
"정상",380.5,10.6,-7,231.95,"합천"
"정상",375,10.6,-6.8,230.93,"합천"
"정상",375,10.6,-6.6,229.91,"합천"
"정상",370.5,10.7,-4.8,229.12,"합천"
"정상",370.5,10.7,1.7,228.1,"합천"
"정상",365.5,10.7,2.7,227.32,"합천"
"정상",357.5,10.8,-2.4,226.42,"합천"
"정상",357,10.8,-2,225.64,"합천"
"정상",357,10.8,-0.1,224.86,"합천"
"정상",356.5,10.9,3.9,224.08,"합천"
"정상",324,10.9,4.1,223.31,"합천"
"정상",313.5,11,1.6,222.53,"합천"
"정상",307,11,2.4,221.65,"합천"
"정상",306.8,11,1.9,220.77,"합천"
"정상",293.3,11.1,3.4,220.01,"합천"
"정상",279.8,11.1,3.3,219.24,"합천"
"정상",268.3,11.1,1.4,218.48,"합천"
"정상",238.3,11.2,-0.5,217.61,"합천"
"정상",236.8,11.2,3.2,216.85,"합천"
"정상",230.3,11.2,5.1,215.98,"합천"
"정상",230.3,11.3,5,215.23,"합천"
"정상",227.3,11.3,4.6,214.48,"합천"
"정상",227.3,11.3,6.4,213.62,"합천"
"정상",257.3,11.4,5.3,213.51,"합천"
"정상",257.3,11.4,5.6,213.72,"합천"
"정상",257.3,11.4,3.2,213.51,"합천"
"정상",257.3,11.5,7.2,213.3,"합천"
"정상",269.8,11.5,10.1,213.19,"합천"
"정상",273.3,11.6,6.4,214.15,"합천"
"정상",271.8,11.6,5.7,215.44,"합천"
"정상",266.8,11.6,3.6,216.2,"합천"
"정상",298.8,11.7,3.1,217.72,"합천"
"심한습윤",661.5,11.2,5.3,51.91,"밀양"
"심한습윤",656.4,11.2,5.8,51.86,"밀양"
"심한습윤",650,11.3,7.6,51.79,"밀양"
"정상",645.8,11.3,7.5,51.72,"밀양"
"정상",448.8,11.3,9.3,51.64,"밀양"
"정상",361.4,11.4,8.5,51.57,"밀양"
"정상",349.6,11.4,7.3,51.48,"밀양"
"정상",345.6,11.4,7.8,51.4,"밀양"
"정상",344.7,11.5,10.6,51.32,"밀양"
"정상",334,11.5,10.6,51.23,"밀양"
"정상",310.1,11.5,9.3,51.15,"밀양"
"정상",312.1,11.6,8.9,51.06,"밀양"
"정상",312.1,11.6,8.4,50.98,"밀양"
"정상",303.4,11.7,7.1,50.88,"밀양"
"정상",303.4,11.7,9.1,50.79,"밀양"
"정상",323.4,11.7,7.8,50.91,"밀양"
"정상",323.4,11.8,7.5,51.2,"밀양"
"정상",323.4,11.8,8,51.33,"밀양"
"정상",323.4,11.8,4.9,51.38,"밀양"
